anime_id,name,genre,type,episodes,rating,members,studio,release_year,status,source,age_rating,tags
5214,Gakuen Shimai,Hentai,OVA,2,6.74,2864,Kyoto Animation,2017,Upcoming,Manga,PG,"Comedy, Fantasy"
17491,Garden,Hentai,OVA,2,6.73,4334,Kyoto Animation,2013,Ongoing,Manga,R+,"Fantasy, Drama"
30741,Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,Hentai,OVA,2,6.75,2568,Bones,2013,Completed,Game,PG,"Action, Sci-Fi"
12057,My Imouto: Koakuma na A-Cup,Hentai,OVA,2,6.74,5400,Wit Studio,2000,Completed,Original,R+,"Comedy, Action"
15409,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,Hentai,OVA,1,6.73,2634,Toei Animation,2019,Ongoing,Original,PG,"Slice of Life, Comedy"
2410,Soreyuke Marin-chan,"Hentai, Sci-Fi",OVA,3,6.74,1934,Madhouse,1974,Ongoing,Web Novel,R,"Drama, Horror"
3707,Soukou Kijo Iris,Hentai,OVA,4,6.74,2958,Bones,2012,Upcoming,Manga,PG-13,"Sci-Fi, Drama"
6686,Chinetsu Karte: The Devilish Cherry,Hentai,OVA,2,6.73,2586,Wit Studio,1992,Completed,Manga,PG,"Slice of Life, Comedy"
2531,Gibomai,Hentai,OVA,2,6.73,3419,Toei Animation,1973,Upcoming,Original,G,"Adventure, Slice of Life"
4342,Harukoi Otome,"Harem, Hentai",OVA,2,6.73,3844,Wit Studio,1990,Completed,Web Novel,R,"Drama, Adventure"
2539,Itazura The Animation,Hentai,OVA,2,6.73,4577,Kyoto Animation,2014,Upcoming,Manga,R+,"Romance, Comedy"
3940,Oshiete Re: Maid,Hentai,OVA,2,6.73,3126,Wit Studio,1994,Completed,Light Novel,PG-13,"Action, Fantasy"
320,A Kite,"Action, Drama, Hentai, Police",OVA,2,6.72,27941,Bones,2022,Completed,Game,PG-13,"Drama, Romance"
2413,Boin,Hentai,OVA,2,6.72,6383,Madhouse,1971,Completed,Original,R+,"Adventure, Fantasy"
9442,Bust to Bust: Chichi wa Chichi ni,Hentai,OVA,3,6.72,3954,Toei Animation,2010,Ongoing,Light Novel,G,"Sci-Fi, Adventure"
1780,Choukou Tenshi Escalayer,"Demons, Hentai, Sci-Fi, Super Power",OVA,3,6.72,6574,Bones,2011,Completed,Original,PG,"Comedy, Sci-Fi"
30583,Futabu! Mix: Futanari World,"Hentai, School, Yuri",OVA,1,6.72,3323,Toei Animation,1971,Upcoming,Light Novel,R+,"Sci-Fi, Horror"
28313,Kanojo wa Dare to demo Sex Suru.,Hentai,OVA,2,6.72,3054,Toei Animation,1982,Upcoming,Light Novel,PG,"Sci-Fi, Drama"
7276,Natsumushi The Animation,Hentai,OVA,2,6.72,3044,Kyoto Animation,1990,Ongoing,Web Novel,G,"Sci-Fi, Horror"
24271,Paizuri Cheerleader vs. Sakunyuu Ouendan!,Hentai,OVA,1,6.72,2089,Bones,1977,Upcoming,Web Novel,PG-13,"Romance, Sci-Fi"
2442,Zoku Koihime,"Fantasy, Harem, Hentai, Magic, Supernatural",OVA,2,6.72,1711,Studio Pierrot,1986,Completed,Original,PG-13,"Adventure, Action"
7456,Discipline Zero,Hentai,OVA,2,6.71,5082,Madhouse,2023,Upcoming,Original,PG,"Action, Comedy"
27603,Jutaijima,Hentai,OVA,2,6.71,2345,Studio Pierrot,2003,Upcoming,Manga,PG,"Sci-Fi, Comedy"
5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,Hentai,OVA,2,6.71,2247,Studio Pierrot,1999,Upcoming,Game,R,"Romance, Comedy"
4027,Makai Tenshi Djibril: Episode 2,"Hentai, Magic, Super Power",OVA,4,6.71,3594,Wit Studio,1999,Upcoming,Original,R,"Fantasy, Horror"
5347,Bible Black: Imari Ryoujoku Genba,Hentai,Special,1,6.7,7393,Madhouse,2010,Completed,Original,R,"Slice of Life, Sci-Fi"
9761,Finder Series,"Action, Drama, Yaoi",OVA,2,6.7,8792,Madhouse,1984,Completed,Game,PG-13,"Fantasy, Action"
14047,Ikusa Otome Valkyrie G,"Fantasy, Hentai, Supernatural",OVA,2,6.7,1944,Toei Animation,1983,Completed,Manga,PG,"Sci-Fi, Action"
2988,Mahou Shoujo Ai,"Action, Hentai, Horror, Supernatural",OVA,5,6.7,4755,Kyoto Animation,2020,Completed,Light Novel,PG-13,"Action, Romance"
5424,Oppai Life,Hentai,OVA,2,6.7,4247,Kyoto Animation,2001,Upcoming,Game,PG,"Fantasy, Drama"
3058,Darling,Hentai,OVA,3,6.69,3600,Studio Pierrot,2013,Ongoing,Light Novel,R,"Adventure, Drama"
3944,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,Hentai,OVA,2,6.69,4437,Bones,1975,Ongoing,Manga,R+,"Drama, Comedy"
13937,Saishuu Chikan Densha Next,Hentai,OVA,2,6.69,2254,Madhouse,2021,Upcoming,Web Novel,PG,"Drama, Slice of Life"
4127,Shion,"Action, Fantasy, Hentai, Supernatural",OVA,4,6.69,2273,Madhouse,1986,Ongoing,Original,G,"Slice of Life, Romance"
4607,Tsuma to Mama to Boin,Hentai,OVA,2,6.69,3437,Bones,2008,Ongoing,Original,PG-13,"Drama, Slice of Life"
1041,Zetsuai 1989,"Drama, Music, Romance, Sports, Yaoi",OVA,1,6.69,7117,Wit Studio,2009,Completed,Game,R+,"Horror, Sci-Fi"
5427,Ikusa Otome Valkyrie 2,"Demons, Fantasy, Hentai, Supernatural",OVA,3,6.68,2745,Madhouse,1973,Completed,Game,R+,"Sci-Fi, Horror"
31397,Mesu Kyoushi 4: Kegasareta Kyoudan,Hentai,OVA,2,6.68,2444,Studio Pierrot,2007,Upcoming,Original,R,"Fantasy, Sci-Fi"
16644,Soushi Souai: Junai Mellow yori,Hentai,OVA,1,6.67,2060,Toei Animation,2002,Completed,Web Novel,PG,"Slice of Life, Drama"
1042,Bronze: Zetsuai Since 1989,"Drama, Music, Romance, Sports, Yaoi",OVA,1,6.67,6824,Wit Studio,1987,Upcoming,Original,PG-13,"Horror, Slice of Life"
4698,Jokei Kazoku: Inbou,Hentai,OVA,2,6.67,2735,Studio Pierrot,1998,Completed,Original,R,"Fantasy, Drama"
19103,Mesu Saga: Persona,Hentai,OVA,1,6.66,2005,Bones,1980,Completed,Manga,PG-13,"Slice of Life, Action"
3888,Toumei Ningen (OVA),Hentai,OVA,2,6.67,4631,Madhouse,2017,Ongoing,Web Novel,R+,"Adventure, Romance"
14993,Gogo no Kouchou: Junai Mellow yori,Hentai,OVA,1,6.66,2717,Kyoto Animation,2012,Completed,Manga,G,"Fantasy, Horror"
2960,Kininaru Roommate,Hentai,OVA,2,6.66,3237,Toei Animation,2005,Ongoing,Light Novel,PG,"Adventure, Comedy"
2377,Kisaku,Hentai,OVA,6,6.66,1563,Kyoto Animation,2022,Upcoming,Game,PG-13,"Slice of Life, Action"
2982,Yuuwaku,"Hentai, School",OVA,2,6.66,3499,Madhouse,1983,Ongoing,Game,R,"Fantasy, Slice of Life"
3999,Dorei Maid Princess,"Fantasy, Hentai",OVA,4,6.65,2948,Bones,1974,Ongoing,Original,PG,"Action, Horror"
1635,Ai Shimai 2: Futari no Kajitsu,Hentai,OVA,2,6.64,5247,Bones,1991,Ongoing,Light Novel,R+,"Adventure, Action"
24967,Ane Kyun!: Joshi ga Ie ni Kita!,Hentai,OVA,1,6.64,2696,Studio Pierrot,1986,Completed,Manga,PG,"Horror, Adventure"
1783,Imouto Jiru,Hentai,OVA,2,6.64,5952,Bones,1979,Completed,Game,G,"Sci-Fi, Fantasy"
7708,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai,Hentai,OVA,4,6.64,4348,Madhouse,1979,Completed,Game,R,"Action, Fantasy"
8651,Newmanoid Cam: Cam Castin,Hentai,OVA,1,6.64,2307,Bones,1983,Ongoing,Original,G,"Comedy, Action"
29705,Shoujo Kyouiku,Hentai,OVA,2,6.64,2680,Kyoto Animation,1995,Upcoming,Light Novel,R,"Action, Horror"
1263,Suika,"Drama, Fantasy, Hentai, Romance",OVA,3,6.64,3483,Wit Studio,1996,Completed,Game,PG-13,"Drama, Romance"
24745,Yobai Suru Shichinin no Harame,"Harem, Hentai",OVA,2,6.63,1745,Wit Studio,1973,Upcoming,Manga,PG-13,"Action, Slice of Life"
20589,Bikyaku Seido Kaichou Ai,Hentai,OVA,1,6.63,2051,Wit Studio,2013,Completed,Game,R,"Adventure, Sci-Fi"
10420,Gakuen 3,Hentai,OVA,2,6.63,2188,Toei Animation,1982,Ongoing,Manga,PG,"Adventure, Slice of Life"
33291,Pinkerton,Hentai,OVA,Unknown,6.63,1648,Bones,2004,Ongoing,Web Novel,PG,"Adventure, Sci-Fi"
8987,Princess Knight☆Catue,Hentai,OVA,3,6.63,3006,Studio Pierrot,1975,Ongoing,Original,PG-13,"Action, Adventure"
10546,Rinkan Club,Hentai,OVA,4,6.63,3107,Madhouse,2003,Upcoming,Manga,PG-13,"Drama, Action"
3171,Ryoujoku Hitozuma Onsen,Hentai,OVA,2,6.63,2099,Studio Pierrot,1989,Completed,Original,G,"Adventure, Romance"
15539,Unsweet: Netorare Ochita Onna-tachi,"Hentai, School",OVA,1,6.63,2156,Wit Studio,2018,Ongoing,Manga,R,"Action, Adventure"
1634,Ai Shimai: Futari no Kajitsu,Hentai,OVA,3,6.62,6387,Toei Animation,1975,Upcoming,Light Novel,PG,"Action, Slice of Life"
20995,Himekishi Olivia,Hentai,OVA,2,6.61,2350,Madhouse,1979,Upcoming,Light Novel,R,"Action, Adventure"
14661,Kindan no Byoutou The Animation,"Harem, Hentai",OVA,2,6.62,2150,Madhouse,2022,Upcoming,Light Novel,R,"Comedy, Drama"
23719,Rennyuu Tales The Animation,Hentai,OVA,1,6.62,1859,Kyoto Animation,2011,Upcoming,Original,G,"Drama, Slice of Life"
7969,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,Hentai,OVA,2,6.62,3907,Kyoto Animation,2002,Completed,Game,R,"Slice of Life, Romance"
23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,OVA,1,6.62,2563,Wit Studio,1971,Completed,Light Novel,PG,"Adventure, Comedy"
4278,Shishunki Shoujo,"Hentai, School",OVA,2,6.62,1843,Kyoto Animation,1981,Upcoming,Web Novel,PG-13,"Drama, Adventure"
11997,Tsundere Inran Shoujo Sukumi,Hentai,OVA,2,6.62,4042,Madhouse,2016,Ongoing,Original,G,"Drama, Action"
9968,Wana: Hakudaku Mamire no Houkago,Hentai,OVA,2,6.62,2887,Madhouse,1984,Ongoing,Original,R,"Horror, Fantasy"
30812,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,Hentai,OVA,1,6.6,2791,Toei Animation,1977,Upcoming,Web Novel,R,"Romance, Action"
17541,Kotowari: Kimi no Kokoro no Koboreta Kakera,Hentai,OVA,2,6.61,2886,Studio Pierrot,2011,Completed,Game,R,"Action, Comedy"
1360,Makai Tenshi Djibril,Hentai,OVA,4,6.61,5641,Studio Pierrot,2014,Completed,Web Novel,R,"Fantasy, Drama"
3302,Megachu!,"Hentai, Supernatural",OVA,3,6.61,3991,Wit Studio,2020,Completed,Web Novel,G,"Sci-Fi, Action"
33514,Nama Lo Re: Furachimono The Animation,Hentai,OVA,1,6.61,1325,Bones,1976,Ongoing,Web Novel,R+,"Adventure, Romance"
21393,Shiiba-san no Ura no Kao. with Imouto Lip,Hentai,OVA,1,6.61,1786,Kyoto Animation,2003,Ongoing,Web Novel,PG,"Fantasy, Sci-Fi"
13223,Bible Black: New Testament Recap,Hentai,OVA,1,6.6,2777,Toei Animation,1989,Completed,Manga,R,"Slice of Life, Romance"
10792,Haramasete Seiryuu-kun!,"Comedy, Harem, Hentai",OVA,2,6.61,2754,Kyoto Animation,1980,Ongoing,Light Novel,PG,"Fantasy, Action"
3622,Ikusa Otome Suvia,"Fantasy, Hentai",OVA,4,6.6,2954,Kyoto Animation,1975,Ongoing,Game,PG-13,"Romance, Drama"
9310,Ryoujoku Famiresu Choukyou Menu,Hentai,OVA,2,6.6,3463,Madhouse,1995,Completed,Web Novel,PG,"Fantasy, Horror"
2275,Saishuu Chikan Densha,Hentai,OVA,3,6.6,2445,Wit Studio,1997,Upcoming,Light Novel,PG-13,"Sci-Fi, Drama"
2276,Shin Saishuu Chikan Densha,Hentai,OVA,3,6.6,2163,Madhouse,2007,Ongoing,Original,PG,"Adventure, Slice of Life"
14129,Starless: 21st Century Nymphomaniacs,Hentai,OVA,4,6.6,3603,Wit Studio,1990,Ongoing,Web Novel,R,"Horror, Comedy"
2134,Famiresu Senshi Purin,Hentai,OVA,3,6.59,2528,Kyoto Animation,1997,Ongoing,Web Novel,G,"Slice of Life, Sci-Fi"
33865,Hachishaku Hachiwa Keraku Meguri: Igyou Kaikitan The Animation,"Hentai, Supernatural",OVA,Unknown,6.59,481,Kyoto Animation,2019,Upcoming,Manga,PG,"Action, Slice of Life"
2394,Ma ga Ochiru Yoru,Hentai,OVA,3,6.59,2684,Studio Pierrot,1991,Upcoming,Light Novel,G,"Adventure, Horror"
5603,Shin Ringetsu,"Drama, Hentai, Supernatural",OVA,2,6.59,2295,Madhouse,2008,Ongoing,Original,PG,"Fantasy, Horror"
8294,Shinshou Genmukan,Hentai,OVA,4,6.59,2261,Studio Pierrot,1986,Upcoming,Original,PG-13,"Horror, Fantasy"
2140,Aniyome,Hentai,OVA,2,6.58,2865,Toei Animation,1997,Ongoing,Light Novel,PG,"Drama, Sci-Fi"
9309,Kansen 3: Shuto Houkai,Hentai,OVA,2,6.58,2654,Bones,2018,Ongoing,Game,PG-13,"Fantasy, Slice of Life"
12961,Kansen 5: The Daybreak,Hentai,OVA,4,6.58,2928,Studio Pierrot,2012,Ongoing,Manga,PG,"Romance, Slice of Life"
2148,Okane ga Nai,"Drama, Romance, Yaoi",OVA,4,6.58,27367,Toei Animation,1973,Upcoming,Manga,G,"Sci-Fi, Romance"
32864,JK to Ero Konbini Tenchou,Hentai,OVA,Unknown,6.57,2194,Kyoto Animation,1995,Completed,Manga,G,"Romance, Drama"
6986,Kansen: Inyoku no Rensa,Hentai,OVA,2,6.57,3816,Kyoto Animation,1971,Upcoming,Game,PG-13,"Adventure, Horror"
5643,Kimi no Na wo Yobeba,"Hentai, School",OVA,2,6.57,2189,Wit Studio,1978,Ongoing,Web Novel,PG-13,"Horror, Sci-Fi"
24851,Madonna: Kanjuku Body Collection,"Harem, Hentai",OVA,1,6.57,1786,Toei Animation,1975,Completed,Web Novel,PG,"Drama, Adventure"
10256,Shion Special,Hentai,Special,1,6.58,860,Wit Studio,2021,Ongoing,Web Novel,G,"Comedy, Sci-Fi"
2870,Yagami Yuu,Hentai,OVA,1,6.57,3770,Madhouse,2002,Ongoing,Game,PG,"Slice of Life, Comedy"
2325,Angel Blade Punish!,"Adventure, Hentai, Magic, Sci-Fi",OVA,3,6.56,3957,Bones,1985,Completed,Web Novel,PG-13,"Comedy, Sci-Fi"
25877,Demonion: Gaiden,Hentai,OVA,2,6.56,2345,Toei Animation,2005,Completed,Manga,PG-13,"Action, Sci-Fi"
6337,Hitoriga The Animation,Hentai,OVA,4,6.56,2878,Wit Studio,2010,Completed,Original,G,"Horror, Romance"
3917,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,Hentai,OVA,2,6.56,1615,Wit Studio,2009,Upcoming,Game,PG,"Comedy, Fantasy"
2896,Houkago: Nureta Seifuku,Hentai,OVA,3,6.56,5847,Toei Animation,1972,Completed,Game,R+,"Sci-Fi, Adventure"
7581,Otome Chibaku Yuugi,Hentai,OVA,2,6.56,2552,Madhouse,2017,Ongoing,Manga,PG,"Drama, Fantasy"
11031,Vampire,"Hentai, Supernatural",OVA,2,6.56,2589,Madhouse,1995,Completed,Manga,G,"Comedy, Sci-Fi"
9721,Aisai Nikki,Hentai,OVA,1,6.55,4978,Studio Pierrot,2007,Ongoing,Original,PG-13,"Adventure, Comedy"
33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Hentai,OVA,1,6.54,1402,Bones,1992,Completed,Light Novel,PG-13,"Horror, Romance"
31518,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,"Harem, Hentai, School",OVA,1,6.55,1729,Toei Animation,1990,Ongoing,Original,R,"Action, Sci-Fi"
7712,Kansen 2: Inzai Toshi,Hentai,OVA,2,6.55,2754,Toei Animation,2017,Upcoming,Web Novel,R,"Slice of Life, Horror"
1785,Little Monica Monogatari,Hentai,OVA,2,6.55,5710,Studio Pierrot,2005,Ongoing,Original,PG-13,"Adventure, Sci-Fi"
10770,Mahou Shoujo Elena,"Hentai, Magic, Supernatural",OVA,3,6.55,3302,Madhouse,2003,Ongoing,Web Novel,PG-13,"Romance, Adventure"
11349,Soredemo Tsuma wo Aishiteru,Hentai,OVA,3,6.54,3122,Toei Animation,2015,Completed,Manga,PG-13,"Slice of Life, Adventure"
1403,Tsumamigui,Hentai,OVA,2,6.55,2651,Bones,2016,Completed,Light Novel,PG,"Drama, Romance"
7583,Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,Hentai,OVA,2,6.55,2551,Wit Studio,1982,Upcoming,Light Novel,PG-13,"Romance, Slice of Life"
823,Virgin Night,"Hentai, Romance",OVA,1,6.55,2171,Bones,1999,Ongoing,Light Novel,PG-13,"Slice of Life, Comedy"
1387,Yakin Byoutou,Hentai,OVA,10,6.55,6061,Bones,1976,Completed,Original,R,"Action, Sci-Fi"
3239,Cream Lemon,"Comedy, Drama, Fantasy, Hentai, Parody, Romance, Sci-Fi, Yuri",OVA,38,6.54,2603,Studio Pierrot,2016,Completed,Original,R+,"Action, Fantasy"
31401,Creamy Pie,Hentai,OVA,2,6.54,2481,Wit Studio,2013,Completed,Game,PG-13,"Adventure, Sci-Fi"
3050,Panchira Teacher,"Hentai, School",OVA,2,6.54,4881,Madhouse,1995,Ongoing,Web Novel,R+,"Romance, Horror"
3995,Tokubetsu Byoutou,Hentai,OVA,2,6.54,2572,Madhouse,1991,Ongoing,Game,PG,"Horror, Slice of Life"
30128,Allargando The Animation,Hentai,OVA,1,6.53,2115,Madhouse,2007,Upcoming,Web Novel,G,"Slice of Life, Comedy"
9545,Elf Hime Nina,"Fantasy, Hentai, Supernatural",OVA,3,6.53,2684,Toei Animation,2013,Ongoing,Game,G,"Action, Horror"
24453,Fetikano!,Hentai,OVA,1,6.53,2024,Toei Animation,2004,Completed,Light Novel,R,"Adventure, Action"
4816,Gakuen 2,"Hentai, School",OVA,2,6.53,2217,Studio Pierrot,1999,Completed,Original,R,"Adventure, Romance"
2188,Maid in Heaven SuperS,Hentai,OVA,2,6.53,3853,Kyoto Animation,1975,Ongoing,Game,R+,"Drama, Fantasy"
33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,"Fantasy, Hentai",Special,1,6.53,415,Wit Studio,2007,Completed,Manga,G,"Horror, Drama"
33993,300 En no Otsukiai,Hentai,OVA,Unknown,6.53,902,Bones,1974,Upcoming,Original,G,"Drama, Fantasy"
2955,Hana no Joshi Announcer: Newscaster Etsuko,Hentai,OVA,2,6.52,4874,Bones,1977,Upcoming,Web Novel,PG-13,"Drama, Horror"
33153,Houkago Initiation,Hentai,OVA,Unknown,6.52,1613,Toei Animation,1981,Ongoing,Original,G,"Sci-Fi, Action"
24849,Inyutsu no Yakata The Animation,Hentai,OVA,1,6.52,1821,Wit Studio,1980,Completed,Original,PG,"Sci-Fi, Fantasy"
21059,Oppai Infinity∞! The Animation,Hentai,OVA,1,6.51,1885,Wit Studio,2012,Upcoming,Light Novel,G,"Drama, Sci-Fi"
5455,Saimin Jutsu The Animation 2nd,Hentai,OVA,2,6.52,2209,Wit Studio,2009,Ongoing,Manga,R,"Fantasy, Action"
10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,Hentai,OVA,1,6.51,2863,Kyoto Animation,2020,Ongoing,Web Novel,PG-13,"Slice of Life, Action"
4057,Inyouchuu Shoku,"Demons, Fantasy, Hentai",OVA,2,6.51,3056,Toei Animation,2010,Completed,Manga,PG-13,"Romance, Comedy"
24317,Love Colon,Hentai,OVA,2,6.51,1970,Kyoto Animation,1973,Upcoming,Web Novel,PG,"Horror, Romance"
10851,Euphoria,Hentai,OVA,6,6.5,12922,Toei Animation,2020,Upcoming,Web Novel,R+,"Slice of Life, Action"
2590,Genmukan,Hentai,OVA,2,6.5,3813,Madhouse,1990,Ongoing,Web Novel,G,"Romance, Sci-Fi"
3747,Inyouchuu The Animation,"Hentai, School, Supernatural",OVA,2,6.5,3363,Toei Animation,2023,Upcoming,Light Novel,G,"Slice of Life, Horror"
9588,Kyouiku Shidou The Animation,Hentai,OVA,1,6.5,2438,Kyoto Animation,2009,Upcoming,Original,PG,"Adventure, Action"
4714,The Rapeman,Hentai,OVA,2,6.5,2722,Madhouse,1996,Completed,Web Novel,G,"Fantasy, Sci-Fi"
13325,Crimson Girls: Chikan Shihai,Hentai,OVA,3,6.49,3292,Studio Pierrot,1984,Upcoming,Original,G,"Action, Slice of Life"
2533,D+vine Luv,Hentai,OVA,4,6.49,2241,Studio Pierrot,2003,Ongoing,Light Novel,G,"Sci-Fi, Fantasy"
2883,Iyashite Agerun Saiyuuki,"Hentai, Parody",OVA,1,6.49,3165,Bones,1973,Ongoing,Manga,PG-13,"Drama, Horror"
29915,Junai Maniac,Hentai,OVA,2,6.49,1737,Madhouse,2015,Upcoming,Game,PG,"Comedy, Sci-Fi"
32267,Kowaremono: Risa The Animation,Hentai,OVA,1,6.49,2103,Wit Studio,1999,Upcoming,Game,PG,"Action, Romance"
2445,Maple Colors,Hentai,OVA,2,6.49,3258,Madhouse,1997,Upcoming,Web Novel,R,"Adventure, Horror"
9638,Ore wa Kanojo wo Shinjiteru!,Hentai,OVA,1,6.49,5071,Madhouse,1998,Ongoing,Manga,PG,"Romance, Drama"
217,Shin Angel,"Comedy, Drama, Hentai, Romance",OVA,5,6.49,1420,Bones,2005,Ongoing,Original,PG-13,"Romance, Fantasy"
11465,Tsuma no Haha Sayuri,Hentai,OVA,2,6.49,2071,Madhouse,2007,Completed,Light Novel,G,"Slice of Life, Fantasy"
1389,Yakin Byoutou San,Hentai,OVA,3,6.49,2710,Bones,1982,Completed,Light Novel,PG,"Comedy, Sci-Fi"
30460,Kanojo ga Nekomimi ni Kigaetara,Hentai,OVA,1,6.48,1777,Wit Studio,1974,Upcoming,Game,G,"Action, Romance"
32997,Lo Re: Pako Sukusuku Mizuki-chan The Animation,Hentai,OVA,1,6.48,1819,Madhouse,2010,Completed,Web Novel,G,"Romance, Horror"
6685,Mesu Kyoushi: Injoku no Kyoushitsu,Hentai,OVA,3,6.48,2005,Kyoto Animation,2008,Completed,Manga,G,"Comedy, Slice of Life"
6220,Musuko no Tomodachi ni Okasarete,Hentai,OVA,2,6.48,1883,Wit Studio,2005,Upcoming,Game,G,"Slice of Life, Adventure"
31400,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,Hentai,OVA,2,6.48,2327,Toei Animation,1988,Ongoing,Web Novel,G,"Sci-Fi, Slice of Life"
5993,Samayou Midara na Lunatics,Hentai,OVA,2,6.48,1916,Kyoto Animation,2013,Upcoming,Manga,PG-13,"Sci-Fi, Fantasy"
20757,Taimanin Yukikaze,"Demons, Hentai, Supernatural",OVA,3,6.47,3280,Wit Studio,1992,Upcoming,Web Novel,PG,"Comedy, Romance"
8655,Bijukubo,Hentai,OVA,2,6.47,2918,Studio Pierrot,1991,Ongoing,Game,G,"Slice of Life, Romance"
2138,Kage (OVA),"Action, Hentai, Historical, Martial Arts",OVA,4,6.47,3176,Kyoto Animation,1980,Completed,Light Novel,R,"Adventure, Horror"
1359,Nikutai Ten&#039;i,"Hentai, Yuri",OVA,2,6.47,6551,Madhouse,2003,Completed,Light Novel,R,"Sci-Fi, Action"
746,Papa to Kiss in the Dark,"Comedy, Drama, Romance, Yaoi",OVA,2,6.47,28620,Bones,1977,Completed,Manga,R+,"Action, Horror"
2917,Seijun Kango Gakuin,"Comedy, Hentai",OVA,3,6.47,1864,Studio Pierrot,1976,Ongoing,Manga,R+,"Horror, Adventure"
6891,Soukan Yuugi 2,Hentai,OVA,2,6.47,2570,Kyoto Animation,1981,Ongoing,Light Novel,PG,"Drama, Action"
9849,Akina to Onsen de H Shiyo!,Hentai,OVA,1,6.46,4372,Madhouse,2019,Ongoing,Game,G,"Drama, Slice of Life"
7266,Binkan Athlete,Hentai,OVA,1,6.46,3537,Studio Pierrot,1985,Completed,Light Novel,G,"Drama, Slice of Life"
14659,Hump Bang,Hentai,OVA,2,6.46,1775,Kyoto Animation,2007,Ongoing,Manga,R+,"Sci-Fi, Adventure"
4004,Inda no Himekishi Janne,"Fantasy, Hentai, Horror",OVA,2,6.46,3422,Wit Studio,2005,Upcoming,Light Novel,PG,"Slice of Life, Romance"
18653,JK to Orc Heidan: Aku Buta Oni ni Ryougyaku Sareta Seijo Gakuen,Hentai,OVA,2,6.46,2918,Studio Pierrot,2005,Ongoing,Light Novel,G,"Adventure, Sci-Fi"
733,Kizuna,"Drama, Romance, Yaoi",OVA,2,6.46,6547,Wit Studio,2020,Upcoming,Light Novel,PG,"Action, Fantasy"
18455,M Ogui: Last Order,Hentai,OVA,1,6.46,2331,Toei Animation,1976,Ongoing,Manga,R+,"Sci-Fi, Action"
30262,Okane ga Nai Specials,"Drama, Romance, Yaoi",Special,4,6.46,1285,Kyoto Animation,1974,Ongoing,Web Novel,R+,"Adventure, Romance"
2861,Seifuku Shojo The Animation,Hentai,OVA,2,6.46,2552,Bones,2016,Upcoming,Manga,G,"Horror, Fantasy"
2324,Angel Blade,"Action, Demons, Hentai",OVA,3,6.45,5863,Studio Pierrot,1974,Upcoming,Web Novel,G,"Adventure, Drama"
31885,Majuu Jouka Shoujo Utea,Hentai,OVA,2,6.45,1542,Toei Animation,1988,Upcoming,Original,PG,"Adventure, Horror"
32016,Secret Journey,"Comedy, Fantasy, Hentai, Supernatural, Yaoi",OVA,Unknown,6.46,2349,Toei Animation,2009,Ongoing,Manga,R,"Adventure, Sci-Fi"
8289,Toumei Ningen R,Hentai,OVA,2,6.45,2300,Studio Pierrot,2009,Ongoing,Web Novel,R,"Sci-Fi, Comedy"
2945,Hitozuma Ryoujoku Sankanbi,Hentai,OVA,2,6.44,2486,Bones,1989,Completed,Light Novel,PG-13,"Action, Adventure"
7179,Makai Tenshi Djibril 3,"Fantasy, Harem, Hentai, School, Supernatural",OVA,2,6.44,2831,Bones,1972,Completed,Manga,PG-13,"Romance, Comedy"
33165,Mashou no Nie 3,Hentai,OVA,2,6.44,1430,Wit Studio,1978,Upcoming,Manga,PG,"Action, Horror"
3427,Oni-Tensei,"Hentai, Horror, Supernatural",OVA,4,6.44,1387,Madhouse,1978,Completed,Manga,PG-13,"Slice of Life, Drama"
18959,Waisetsu Missile The Animation,Hentai,OVA,1,6.44,2179,Studio Pierrot,1994,Completed,Manga,PG,"Fantasy, Sci-Fi"
17543,D-Spray,Hentai,OVA,1,6.42,1800,Toei Animation,2023,Upcoming,Game,R+,"Sci-Fi, Adventure"
5321,Futari no Aniyome,Hentai,OVA,2,6.43,1958,Kyoto Animation,1983,Upcoming,Game,PG,"Action, Comedy"
13217,Hishoka Drop The Animation,Hentai,OVA,1,6.43,1974,Bones,2005,Upcoming,Manga,PG-13,"Adventure, Drama"
8339,Kachou no Koi,"Comedy, Romance, Yaoi",OVA,1,6.43,6890,Madhouse,2001,Completed,Web Novel,R,"Fantasy, Adventure"
